"team","SC","Season.x","conference.x","Con.Games","Cwins","AvScore","AvOscore","AORteam","ADRteam","WinP","Pyth.Score","Pyth.ORDR","Season.y","conference.y","ConAvScore","ConSdAvScore","ConAvOscore","ConSdAvOscore","ConAORteam","ConSdAORteam","ConADRteam","ConSdADRteam","ConPythPoints","ConSdPythPoints","ConPythORDR","ConSdPythORDR","Ind.Pyth.Score","Ind.Pyth.ORDR","Ind.P","IndScore","IndOScore","Ind","name"
1102,"2010_mwc",2010,"mwc",18,2,51.6666666666667,64.6666666666667,90.9684681276218,113.330574805753,0.111111111111111,0.0703725930124951,0.073942091270676,2010,"mwc",66.8764476550854,8.29561107697133,67.1256736612774,3.72696377642166,102.030555728914,8.22634743858342,102.401120673183,7.10247696819623,0.48595855484726,0.321258436337335,0.496759763492035,0.320337946838857,1,1,2,1,1,2,"air force"
1102,"2011_mwc",2011,"mwc",17,6,61.1764705882353,65.5882352941177,99.6717991809053,106.541337596598,0.352941176470588,0.30985709976752,0.317241439652138,2011,"mwc",67.5220731567481,5.96347582747753,67.7909070060773,4.55697930988106,101.662562050593,7.2476105594681,102.057587344458,5.9106727665166,0.489278239638772,0.290180072287516,0.491407218659491,0.288111513016751,1,1,2,1,1,2,"air force"
1102,"2012_mwc",2012,"mwc",15,3,57.5333333333333,67.0666666666667,91.4651790416573,106.207302749348,0.2,0.146388692510916,0.152064852120218,2012,"mwc",65.644699754902,5.99608071268901,65.9154411764706,4.82191674188403,100.306598251964,5.88178963806794,100.723274314586,5.58781816602513,0.486320649482472,0.241566250293926,0.4891125611899,0.240914881476492,1,1,2,1,1,2,"air force"
1102,"2013_mwc",2013,"mwc",17,8,66.2941176470588,69.5294117647059,103.116688447453,108.192776412833,0.470588235294118,0.366337865266443,0.365258242146818,2013,"mwc",64.7153422772618,5.16182889440344,64.8789320796545,4.32460810417385,100.703386924328,5.95384312097068,100.95368732662,6.2340821797103,0.494101727401199,0.231923808550633,0.497716205636655,0.235738716844904,1,1,2,1,1,2,"air force"
1102,"2014_mwc",2014,"mwc",19,6,61.5789473684211,68.4736842105263,95.9893823961907,106.697050402977,0.315789473684211,0.227850462825801,0.228607073762048,2014,"mwc",66.9482570061517,5.14710157227403,67.1474709501025,3.99481142275003,104.497134416684,7.25126028816787,104.801759578075,5.06727332484803,0.502177699529364,0.229511169671491,0.502530147763519,0.229020980250916,1,1,2,1,1,2,"air force"
1102,"2015_mwc",2015,"mwc",20,7,62.95,67.6,102.681670783298,110.484298778383,0.35,0.305854295041041,0.301059521861193,2015,"mwc",63.1448469658996,5.59340918349797,63.4044277360067,5.23567294678749,100.952800117358,8.25582738731064,101.363145360923,6.82702211525799,0.515782540070226,0.276906255192809,0.513991664729247,0.276180920035048,1,1,2,1,1,2,"air force"
1102,"2016_mwc",2016,"mwc",19,5,65.6842105263158,74.9473684210526,95.0714834232134,108.721376745858,0.263157894736842,0.179879109569923,0.176123857405956,2016,"mwc",72.4817384370016,4.36521296901212,72.5961038961039,4.61552392512819,102.938363800595,5.24385191483012,103.106707034928,6.04301777007458,0.496284790661036,0.188491579747025,0.496474403496381,0.187403266709807,1,1,2,1,1,2,"air force"
1103,"2003_mac",2003,"mac",19,9,77.8947368421053,78.8421052631579,110.515663359328,112.256500731927,0.473684210526316,0.465300575697744,0.45518669142731,2003,"mac",71.8753518411413,5.99374081292868,71.9881241565452,6.02464006550806,104.928976954506,5.36522411082945,105.091409715798,4.33926125024292,0.500561695172721,0.163610006889712,0.499197885616402,0.164528977733361,1,1,2,1,1,2,"akron"
1103,"2004_mac",2004,"mac",19,7,71.3157894736842,72.8421052631579,106.000569991659,108.372398347394,0.368421052631579,0.439416958705594,0.436720386824038,2004,"mac",71.7511374590322,4.81626582931042,71.9405822247927,4.97811002102475,103.869401155951,6.17372912033432,104.143714549339,4.374325160754,0.489014283214047,0.208577706055329,0.486821094902877,0.210590122319349,1,1,2,1,1,2,"akron"
1103,"2005_mac",2005,"mac",20,12,68.95,64.95,101.64957553689,95.9816030261809,0.6,0.665362556640042,0.659217819363459,2005,"mac",69.8994479205005,3.39389150977807,70.0341185130659,4.48970179055251,104.303428666916,4.70259274704692,104.503772547148,5.15777781008974,0.50719003789592,0.190832275842678,0.505484373484628,0.191388170091387,1,1,2,1,1,2,"akron"
1103,"2006_mac",2006,"mac",20,15,71.35,64,109.558059993083,98.3557794323464,0.75,0.777336902790937,0.775638556305595,2006,"mac",67.2858082706767,4.40740876676714,67.4663904078378,4.36778159633245,101.255740354996,7.26782985140293,101.520416319606,4.62401671113691,0.501807526129115,0.244131080859528,0.498783200714824,0.242088588362468,1,1,2,1,1,2,"akron"
1103,"2007_mac",2007,"mac",19,15,72.3157894736842,61.1052631578947,112.992810078933,95.8060806045681,0.789473684210526,0.874034484459083,0.869605749907479,2007,"mac",66.4206226350189,3.84602938060998,66.5877192982456,5.03513199667514,100.363608522337,5.75612869387196,100.613746738091,4.15403145234435,0.49056904162824,0.22643345800116,0.48643081027597,0.224964324439934,1,1,2,1,1,2,"akron"
1103,"2008_mac",2008,"mac",19,13,69.4210526315789,63.4736842105263,109.011369930877,99.5382164727311,0.684210526315789,0.736914910473343,0.739904282779979,2008,"mac",65.6602471763559,4.15556177386363,65.895315545809,5.17735786692374,100.258659028199,5.76047448016568,100.616816719999,3.8749415265417,0.491657785323796,0.222741274394144,0.487307806271245,0.223705765404997,1,1,2,1,1,2,"akron"
1103,"2009_mac",2009,"mac",20,14,66.3,59.05,100.575893352583,89.3139407198188,0.7,0.791131871041516,0.796681725887838,2009,"mac",61.3855091159271,3.61035394016706,61.5536736039445,3.40259471493712,96.4056821172682,4.64917372587875,96.6686102983335,3.93292339208824,0.49711999051478,0.20380542622824,0.497185975952724,0.205573292202785,1,1,2,1,1,2,"akron"
1103,"2010_mac",2010,"mac",19,14,71.6842105263158,67.5263157894737,106.016153086983,99.3373935002779,0.736842105263158,0.665335058418268,0.678807748022396,2010,"mac",65.8848813209494,6.87729963221856,66.0255905286091,3.97246310562889,100.812687396289,6.71753002530878,101.034367598121,4.2561946625498,0.498929413134707,0.200079602977387,0.505597132178188,0.200256191150796,1,1,2,1,1,2,"akron"
1103,"2011_mac",2011,"mac",20,13,70.05,65.15,104.548215779031,97.013795316954,0.65,0.697188463410458,0.702690838709835,2011,"mac",67.3934855521156,5.75767723267228,67.5754371631694,2.80511168759236,100.847172796166,7.06426170846292,101.12818941482,3.69840574231492,0.495691848936521,0.197432387905884,0.497892574783599,0.200972082875238,1,1,2,1,1,2,"akron"
1103,"2012_mac",2012,"mac",18,14,71.1111111111111,65.1111111111111,107.602936110633,98.3838645812601,0.777777777777778,0.733744880303463,0.736929059698506,2012,"mac",64.0885506249283,5.79808898484067,64.1217606925811,3.43473319032579,101.019462261373,5.73150882766822,101.07644280113,4.60166582022187,0.501149432326395,0.200639274906564,0.505673106599527,0.202079300342003,1,1,2,1,1,2,"akron"
1103,"2013_mac",2013,"mac",18,16,69.1666666666667,60.2777777777778,105.029321261916,91.3229806712724,0.888888888888889,0.829471843835006,0.833151134430887,2013,"mac",64.8994417211329,6.26841563754825,64.9757428190574,4.43405540294219,100.020461373827,6.43417256288277,100.142903469368,5.42099343329835,0.492770539828342,0.214434941414883,0.497466776618134,0.215422009826265,1,1,2,1,1,2,"akron"
1103,"2014_mac",2014,"mac",20,13,67,64.25,101.850620480536,97.8395066210281,0.65,0.6182142043867,0.613501812537826,2014,"mac",67.4134303561935,5.177166202664,67.5228459406091,5.34363677620657,100.830767299787,6.78527769706085,100.999578877361,6.53105983135351,0.499928053031254,0.194531635069863,0.499524555360698,0.196970744304193,1,1,2,1,1,2,"akron"
1103,"2015_mac",2015,"mac",22,12,67.1363636363636,64.0909090909091,104.631918621798,99.2782921019922,0.545454545454545,0.630384794924234,0.646570849684642,2015,"mac",68.7791581225792,3.99887471129618,68.8858965595808,3.27983642668803,105.308425844982,4.68708117929597,105.47561266796,4.10216794059382,0.498122709460192,0.164127673851578,0.498935749580841,0.16713860197403,1,1,2,1,1,2,"akron"
1103,"2016_mac",2016,"mac",21,15,76.7619047619048,70.2857142857143,112.117894207722,102.589296155766,0.714285714285714,0.733725853042588,0.735245105084155,2016,"mac",72.8047201336675,4.63798570212752,72.8041875522139,2.81659480370754,105.425284180251,5.02792562139408,105.423810022466,2.5501044678664,0.499232000283175,0.147822249277145,0.500285668736642,0.147837421041819,1,1,2,1,1,2,"akron"
1104,"2003_sec",2003,"sec",17,7,67.8235294117647,68.4117647058823,103.389619581037,104.918172799436,0.411764705882353,0.475192942089125,0.457905875796282,2003,"sec",67.6643285603715,5.24995425400841,67.7933812779498,4.76213185268637,102.113914666335,7.02338080552651,102.305379784939,6.24748028140496,0.486659010911487,0.249373236443626,0.486272461072527,0.244521191713181,1,1,2,1,1,2,"alabama"
1104,"2004_sec",2004,"sec",18,9,71.2777777777778,68.0555555555556,106.14512985173,101.385356491415,0.5,0.629947775938431,0.628924193320921,2004,"sec",67.7732771471162,4.79382464829109,67.922342621259,3.03405392947485,102.331642472888,5.80667168861549,102.563217364824,4.69238158750618,0.489064980464578,0.209320586069551,0.491320260877897,0.20954181581761,1,1,2,1,1,2,"alabama"
1104,"2005_sec",2005,"sec",18,13,70.6111111111111,60.4444444444444,112.868636526808,97.1724812499328,0.722222222222222,0.856660126093318,0.848383232443032,2005,"sec",67.0598698543745,5.40701808113253,67.1918931315216,3.93803538679858,102.318210704593,8.48687825746983,102.522718739595,4.84771860282957,0.500281906715077,0.26658980976559,0.498751013381334,0.267286240470011,1,1,2,1,1,2,"alabama"
1104,"2006_sec",2006,"sec",17,10,67.9411764705882,67.7058823529412,103.609555876377,103.265462444949,0.588235294117647,0.509972668176584,0.509562767931516,2006,"sec",68.9086672973283,5.46909049427606,69.0796296296296,2.99835714616865,103.355359730953,6.53165034157863,103.619461440485,3.70139681584472,0.494972871936833,0.227085636611113,0.496830665705966,0.228232610624261,1,1,2,1,1,2,"alabama"
1104,"2007_sec",2007,"sec",17,7,68.7058823529412,74.5882352941177,104.336221567518,112.735545736334,0.411764705882353,0.279951605520162,0.291027047526675,2007,"sec",71.327022417154,4.18433775406068,71.4847222222222,3.60759215632711,105.327761209975,4.51838662357069,105.563452977783,4.98538358707692,0.492662580522017,0.185247599792805,0.493832632108464,0.185160853231224,1,1,2,1,1,2,"alabama"
1104,"2008_sec",2008,"sec",18,6,72.5,73.6111111111111,103.281185755123,105.078270084357,0.333333333333333,0.45638405959661,0.450567468442587,2008,"sec",71.892318828116,4.61070987375989,71.9329864694416,3.93070926891109,104.836311167982,3.98697324974441,104.893141957017,5.36264834192951,0.494174637270326,0.159443702488447,0.497329430590311,0.156918082384997,1,1,2,1,1,2,"alabama"
1104,"2009_sec",2009,"sec",18,8,73.7222222222222,75.5,102.949119533885,105.210411643851,0.444444444444444,0.431918895868624,0.43785674722414,2009,"sec",72.1129901960784,4.04532904577497,72.2680971218897,3.28686309343524,102.421537265558,5.70146415565347,102.64444880984,3.80410318738948,0.504463397897621,0.196094549249479,0.504247599849478,0.196321818795968,1,1,2,1,1,2,"alabama"
1104,"2010_sec",2010,"sec",18,7,65.3888888888889,64.8888888888889,99.9281597408484,98.8751689884657,0.388888888888889,0.522054019741416,0.530418385469353,2010,"sec",70.2489393418186,5.40421880159999,70.4049277605779,3.75290815276161,102.544666902576,5.62888047701642,102.771109634572,4.85877726849453,0.493984488498803,0.181993388349617,0.497474927915397,0.181300479408271,1,1,2,1,1,2,"alabama"
1104,"2011_sec",2011,"sec",18,13,65.7222222222222,61.3888888888889,100.369673146651,94.0962440343866,0.722222222222222,0.686626536345669,0.67748388375991,2011,"sec",67.4567853457172,5.21662252969522,67.6840098612544,3.07017702660137,101.890592930064,7.92280214790407,102.236858210401,3.87949735410245,0.497449786106035,0.229817382312729,0.497347331415701,0.230951023203501,1,1,2,1,0,1,"alabama"
1104,"2012_sec",2012,"sec",18,10,63.2222222222222,60.0555555555556,99.5918826348111,94.6814103585051,0.555555555555556,0.643580031506651,0.64140656796678,2012,"sec",65.0756077284715,4.82424878537025,65.2724028207774,4.42763977435892,101.529095428368,7.97447303332696,101.850651324144,5.70461738268492,0.481983858225537,0.23917034079137,0.479142263708575,0.24337544153648,1,1,2,1,1,2,"alabama"
1104,"2013_sec",2013,"sec",20,13,61.55,59.15,98.1672617964546,94.2346140523471,0.65,0.612395426323112,0.615426338905945,2013,"sec",65.6349982098102,5.27474380919902,65.778589330469,5.19727804906075,99.779460343843,7.45062416910224,100.010944304943,5.30455466548696,0.491409010065795,0.240447340397435,0.488627320384163,0.243600217799685,1,1,2,1,1,2,"alabama"
1104,"2014_sec",2014,"sec",19,7,64.5263157894737,67.5263157894737,101.21863960645,106.514861970288,0.368421052631579,0.372242399147523,0.357434096565576,2014,"sec",68.4059881847476,4.34605194076623,68.5053347654851,5.51972587545772,103.386880660889,4.97072745959477,103.550508414672,5.27304203781915,0.489126513813176,0.208669392332299,0.486068208508644,0.210328577410657,1,1,2,1,1,2,"alabama"
1104,"2015_sec",2015,"sec",19,8,63.0526315789474,63.4736842105263,102.648960356089,103.508923179068,0.421052631578947,0.48087448995821,0.4760328091126,2015,"sec",66.0443755492628,5.54879490803275,66.0702600657488,4.36835191340236,102.003046187386,6.26319976107478,102.049413885635,5.14755980682021,0.487836987514851,0.214524203196239,0.48958304111494,0.217240813719082,1,1,2,1,1,2,"alabama"
1104,"2016_sec",2016,"sec",20,9,67.1,69.55,101.144901810998,105.270981094328,0.45,0.398334016590231,0.387030462492896,2016,"sec",72.6262650674305,3.9341790181975,72.7734037474639,3.61917425303828,103.888749739924,6.32139821672362,104.101362745305,3.85287137962423,0.495927185296101,0.200170548177922,0.493483572096749,0.202609668691737,1,1,2,1,1,2,"alabama"
1105,"2003_swac",2003,"swac",18,4,71.1666666666667,75.6111111111111,94.2488100284287,100.156857652369,0.222222222222222,0.332554261142942,0.33199132303335,2003,"swac",70.3317042606516,6.13327152897357,70.5041353383459,4.98239075822922,97.5724371892913,8.3686324389034,97.8054484671048,5.12574761569144,0.498895411006069,0.188905093031078,0.496878794574222,0.185567695203395,1,1,2,1,1,2,"alabama a&m"
1105,"2004_swac",2004,"swac",21,11,71.0952380952381,70.1428571428571,99.3399479754041,98.0823453469892,0.523809523809524,0.538695811057874,0.536563270431859,2004,"swac",66.0289139515455,5.32171689578882,66.2093650793651,5.20837373138466,94.36495112276,7.48078535653553,94.6295489962672,5.38939721669711,0.509097464019824,0.250545821934455,0.503593864161903,0.250814020587038,1,1,2,1,1,2,"alabama a&m"
1105,"2005_swac",2005,"swac",21,15,71.4285714285714,65.2380952380952,94.8232173958502,86.3222471835116,0.714285714285714,0.739336957932169,0.746524213237792,2005,"swac",64.1159857978279,4.2124193333478,64.2583124477861,2.92198813656906,90.8805973627724,5.87885775732214,91.0780743350554,3.17310464516902,0.49467531449523,0.189460279555469,0.493725139074399,0.193696087770114,1,1,2,1,1,2,"alabama a&m"
1105,"2006_swac",2006,"swac",19,11,77.4210526315789,72.4736842105263,99.2783068982608,93.0584325414708,0.578947368421053,0.681224550103829,0.677879548886768,2006,"swac",69.0560693400167,4.35048449908202,69.2686591478697,5.67785425615849,95.5250672365611,3.59486966936489,95.8159357248712,5.98330403761256,0.500468460469497,0.198094505688541,0.499441299249647,0.197576489894976,1,1,2,1,1,2,"alabama a&m"
1105,"2007_swac",2007,"swac",18,4,62.8333333333333,67.1666666666667,86.7706519487206,92.9536484024444,0.222222222222222,0.31713907680154,0.311830826742971,2007,"swac",64.8389473684211,3.52497975684889,64.9878195488722,4.0102512414458,93.0599799471875,4.34611454630323,93.27663277041,3.25186812765998,0.494279941321535,0.139263514474348,0.49148416152315,0.140908030497255,1,1,2,1,1,2,"alabama a&m"
1105,"2008_swac",2008,"swac",19,11,67.3684210526316,65.1578947368421,95.7197034344667,93.4332182672868,0.578947368421053,0.594758774060796,0.56906517455572,2008,"swac",67.4291019214703,3.65178036025165,67.5658813700919,4.69847697532418,97.3801691503871,5.38046258544115,97.5732957027072,3.5820773329898,0.490532661073676,0.191895430345829,0.485043179275216,0.19107365386637,1,1,2,1,1,2,"alabama a&m"
1105,"2009_swac",2009,"swac",19,6,66.1052631578947,71.3684210526316,90.7337396826497,97.9250836780515,0.315789473684211,0.292974347067288,0.293769812025446,2009,"swac",68.5989766081871,3.11085812692484,68.9120133667502,6.13770099898406,97.7624050422977,4.50927494168404,98.2111045193952,6.08952751288964,0.48900805100666,0.231541098950923,0.485031190622116,0.23128003769536,1,1,2,1,1,2,"alabama a&m"
1105,"2010_swac",2010,"swac",19,8,66.0526315789474,67.4210526315789,92.6630382118122,94.5515557589645,0.421052631578947,0.441318506789478,0.442254025123529,2010,"swac",64.6427276524645,2.72137068772529,64.8882623224729,6.14922039395421,92.5350475080958,5.2716861251062,92.8653643046357,6.40185256699514,0.510578698435168,0.26081652912794,0.504982704523286,0.255473214707294,1,1,2,1,1,2,"alabama a&m"
1105,"2011_swac",2011,"swac",19,10,65.8421052631579,63.7894736842105,92.1499235901294,89.2456837854259,0.526315789473684,0.590061701692933,0.59104176767014,2011,"swac",65.2145989974937,4.72548987409683,65.3964076858814,4.51705978725945,93.1262883082417,5.38753905646985,93.390760381423,3.53290648551312,0.496202135400284,0.220493263168744,0.49485643210146,0.217063035121683,1,1,2,1,1,2,"alabama a&m"
1105,"2012_swac",2012,"swac",19,5,63.1578947368421,66.7368421052632,93.2279005607599,98.2956429102641,0.263157894736842,0.3466331060898,0.352349955956179,2012,"swac",63.2788721804511,4.01782859622154,63.490730994152,3.30933553182525,94.2709927287987,4.2852672566377,94.5752282249371,5.07142426885803,0.481285294886352,0.212635303614963,0.484888569480122,0.208830734829745,1,1,2,1,1,2,"alabama a&m"
1105,"2013_swac",2013,"swac",20,7,64.45,68.4,94.2711771552119,100.09385266522,0.35,0.335356737668582,0.33420505939941,2013,"swac",65.138149540518,6.5578914278847,65.0694235588972,5.66502093726992,96.578625712421,9.93235008948964,96.4754006029538,8.22560926898691,0.505514080110301,0.293702032564746,0.505998205276638,0.295356082308932,1,1,2,1,1,2,"alabama a&m"
1105,"2014_swac",2014,"swac",20,11,65.6,64.3,98.215762830057,96.3442749413883,0.55,0.557293434682429,0.55508687226092,2014,"swac",68.2455035315562,3.57937009367054,68.2578468899521,5.02648181966538,100.361452284143,4.50796217948754,100.377395070737,6.21863510071323,0.499539080079863,0.21235033563907,0.498795895545032,0.210598692824586,1,1,2,1,1,2,"alabama a&m"
1105,"2015_swac",2015,"swac",19,8,66,66.8947368421053,100.994588422773,102.201374104296,0.421052631578947,0.461363720143522,0.465903213073825,2015,"swac",66.4785881370092,5.28305980306666,66.6578529657477,5.28279816249758,98.8127959111822,6.78086763918542,99.078245005186,5.68486873708175,0.511555829465605,0.251138689581874,0.51041232265805,0.249181894485851,1,1,2,1,1,2,"alabama a&m"
1105,"2016_swac",2016,"swac",20,7,67.15,69.5,102.765156944392,106.305779737992,0.35,0.402375946706601,0.403827329700323,2016,"swac",67.4723308270677,4.91377140307015,67.5472431077694,3.07658864788225,99.8124552648517,6.38051359652988,99.9277108038195,3.96139203960346,0.487227412295608,0.204055367814208,0.487840055067796,0.204264984457751,1,1,2,1,1,2,"alabama a&m"
1106,"2003_swac",2003,"swac",19,11,63.5789473684211,59.8421052631579,93.2095709131093,87.9933150835342,0.578947368421053,0.667430892962615,0.659772364355223,2003,"swac",70.3317042606516,6.13327152897357,70.5041353383459,4.98239075822922,97.5724371892913,8.3686324389034,97.8054484671048,5.12574761569144,0.498895411006069,0.188905093031078,0.496878794574222,0.185567695203395,1,1,2,1,0,1,"alabama st"
1106,"2004_swac",2004,"swac",21,14,63.6190476190476,58.7619047619048,98.6550713117999,91.0197848665229,0.666666666666667,0.713679101841744,0.716335514358978,2004,"swac",66.0289139515455,5.32171689578882,66.2093650793651,5.20837373138466,94.36495112276,7.48078535653553,94.6295489962672,5.38939721669711,0.509097464019824,0.250545821934455,0.503593864161903,0.250814020587038,1,1,2,1,1,2,"alabama st"
1106,"2005_swac",2005,"swac",21,13,59.6666666666667,58.6666666666667,90.3816980600328,88.8421203864157,0.619047619047619,0.548440295731732,0.549235094783857,2005,"swac",64.1159857978279,4.2124193333478,64.2583124477861,2.92198813656906,90.8805973627724,5.87885775732214,91.0780743350554,3.17310464516902,0.49467531449523,0.189460279555469,0.493725139074399,0.193696087770114,1,1,2,1,1,2,"alabama st"
1106,"2006_swac",2006,"swac",19,10,68.7894736842105,67.4736842105263,96.6560915847316,94.7454943375666,0.526315789473684,0.555297966412829,0.557148379767208,2006,"swac",69.0560693400167,4.35048449908202,69.2686591478697,5.67785425615849,95.5250672365611,3.59486966936489,95.8159357248712,5.98330403761256,0.500468460469497,0.198094505688541,0.499441299249647,0.197576489894976,1,1,2,1,1,2,"alabama st"
1106,"2007_swac",2007,"swac",19,8,62.4210526315789,62.8947368421053,93.6239675860507,94.4224634448587,0.421052631578947,0.47827901066038,0.475603191732706,2007,"swac",64.8389473684211,3.52497975684889,64.9878195488722,4.0102512414458,93.0599799471875,4.34611454630323,93.27663277041,3.25186812765998,0.494279941321535,0.139263514474348,0.49148416152315,0.140908030497255,1,1,2,1,1,2,"alabama st"
1106,"2008_swac",2008,"swac",20,16,73.75,63.05,110.95863978349,93.9973206826985,0.8,0.858472272141591,0.870766076189619,2008,"swac",67.4291019214703,3.65178036025165,67.5658813700919,4.69847697532418,97.3801691503871,5.38046258544115,97.5732957027072,3.5820773329898,0.490532661073676,0.191895430345829,0.485043179275216,0.19107365386637,1,1,2,1,1,2,"alabama st"
1106,"2009_swac",2009,"swac",21,19,70.6666666666667,59.5714285714286,106.563603764198,90.1243453345097,0.904761904761905,0.876984181514875,0.872899739750086,2009,"swac",68.5989766081871,3.11085812692484,68.9120133667502,6.13770099898406,97.7624050422977,4.50927494168404,98.2111045193952,6.08952751288964,0.48900805100666,0.231541098950923,0.485031190622116,0.23128003769536,1,1,2,1,1,2,"alabama st"
1106,"2010_swac",2010,"swac",20,13,67.2,61.95,99.4078760780444,91.7061461952488,0.65,0.718184693367434,0.716543922219166,2010,"swac",64.6427276524645,2.72137068772529,64.8882623224729,6.14922039395421,92.5350475080958,5.2716861251062,92.8653643046357,6.40185256699514,0.510578698435168,0.26081652912794,0.504982704523286,0.255473214707294,1,1,2,1,1,2,"alabama st"
1106,"2011_swac",2011,"swac",21,14,66.3333333333333,61.0952380952381,99.0072859266608,91.2761517831467,0.666666666666667,0.720304797671308,0.718087524154398,2011,"swac",65.2145989974937,4.72548987409683,65.3964076858814,4.51705978725945,93.1262883082417,5.38753905646985,93.390760381423,3.53290648551312,0.496202135400284,0.220493263168744,0.49485643210146,0.217063035121683,1,1,2,1,1,2,"alabama st"
1106,"2012_swac",2012,"swac",19,9,61.1052631578947,60.9473684210526,92.1560162831895,91.8351860154142,0.473684210526316,0.507438006509929,0.510025091710131,2012,"swac",63.2788721804511,4.01782859622154,63.490730994152,3.30933553182525,94.2709927287987,4.2852672566377,94.5752282249371,5.07142426885803,0.481285294886352,0.212635303614963,0.484888569480122,0.208830734829745,1,1,2,1,1,2,"alabama st"
1106,"2013_swac",2013,"swac",19,8,63.8947368421053,67.2105263157895,95.2417802707481,100.137726379858,0.421052631578947,0.358514339990202,0.359745350499322,2013,"swac",65.138149540518,6.5578914278847,65.0694235588972,5.66502093726992,96.578625712421,9.93235008948964,96.4754006029538,8.22560926898691,0.505514080110301,0.293702032564746,0.505998205276638,0.295356082308932,1,1,2,1,1,2,"alabama st"
